,message,predicted,Cluster_PCA_withfirst177,Medical_conslut,service_support,PriceBooking_inquiry,place_inquiry
6166,ينفع تركيبه ثابته الفك العلوي العلم مفيش جدرين صغيرين ينفع تكلف كام,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6167,اسعار الزريكون والايماكس والفينرز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6168,تكلفه الفك السفلي,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
6169,دكتور ما افضل نوع التاكم الاسنان,obj,0,0.003246753246753247,0.0,0.0,0.0
6170,معلومات بلازما تساقط الشعر وبلازما الجلد,obj,0,0.003246753246753247,0.0,0.0,0.0
6171,تفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6172,حضرتكم متعاقدين ميد شلد,obj,0,0.0,service_support,0.0,0.0
6173,فين المكان,obj,0,0.0,0.0,0.0,place_inquiry
6174,رقم موبيل للتواصل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6175,عيادة الانف واذن مين شغال اليومفرع شلالات,obj,0,0.003236245954692557,service_support,0.0,0.0
6176,نقابة الاطباء متعاقدة اندلسية برجاء الرد,obj,0,0.0,0.0,0.0,0.0
6177,تعامل نقابه الاطباء,obj,0,0.0,0.0,0.0,0.0
6178,متعاقدين نقابه المحامين,obj,0,0.0,service_support,0.0,0.0
6179,استشارة فية دكتور شخصلي قصور الشريان التاجي عمل رسم قلب بالمجهود وتم عمل استرة وقالي مفيش حاجة انقباضات الشريان التاجي بتقلل مجري سير الدم,obj,0,Medical_conslut,0.0,0.0,0.0
6180,سلام اعرف طريقة الحجز مواعيد,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6181,بحاول احجز لقيت خيارات المعادي اسكندريه الدكتور انهي فرع,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6182,رقم طوارئ سموحه فضلك,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6183,بالنسبة للاكل دكتور اكل معين مريض السكر يلتزم بيه يبعد عنه,obj,0,Medical_conslut,0.0,0.0,0.0
6184,عندي انتفاخ المعده وكشفت الدكتور قالي قولون وبطني هديت الحمد لله عملت ترهلات والايام احسن بكتمه وخنقه صدري للرقبتي تعب المعده شئ,obj,0,Medical_conslut,0.0,0.0,0.0
6185,مريض السكر والضغط عادي,obj,0,Medical_conslut,0.0,0.0,0.0
6186,فضلك دكتور السكر وباخد ميجانورم المفروض اغير الاقراص ازود انسولين واية احسن فيتامينات السكر نيوروفيت ميلجا ناخد حقن وشكرا,obj,0,Medical_conslut,0.0,0.0,0.014925373134328358
6187,اسمه الدكتور مجدي علام,obj,0,0.0,0.0,0.0,0.0
6188,يطلع لايف امتي فضلكم,obj,0,0.0,0.0,0.0,0.0
6189,اعرف حمي البحر المتوسط,obj,0,0.0,0.0,0.0,0.0
6190,دكتور المشاكل تزود فرصة الاصابة بالسكر مرض الضغط تاثير,obj,0,Medical_conslut,0.0,0.0,0.0
6191,اسم الدكتور ومواعيد العمل,obj,0,0.0,0.0,0.0,0.0
6192,العلم يمارس رياضة المشي يوميا,obj,0,0.003257328990228013,0.0,0.0,0.0
6193,مريض السكر يتم تخسيس الجسم السمنة,obj,0,Medical_conslut,0.0,0.0,0.0
6194,اعرف العرض واسم الدكتور,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6195,تفاصيل ميزوثرابي الشعر,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
6196,عروض,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6197,تفاصيل والعروض,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6198,استشارة فية شخير اثناء النوم مؤشر لشئ,obj,0,Medical_conslut,0.0,0.0,0.0
6199,دكتور باطنه وقلب كويس ومواعيده,obj,0,0.0,0.0,0.0,0.0
6200,ما لايف للدكتور مخ واعصاب دكتوره عظام,obj,0,Medical_conslut,0.0,0.0,0.0
6201,فين اللايف عخلي الصفحة صفحة تانية سمحتم,obj,0,0.0,0.0,0.0,place_inquiry
6202,دكتور ممتاز سافر دكتور شاطر غدد صماء وباطنة,obj,0,0.0,0.0,0.0,0.0
6203,محتاجه دكتور سمنه اطفال,obj,0,0.0,0.0,0.0,0.0
6204,عنوان مستشفي والدكتور محمود فضلكم,obj,0,0.003257328990228013,0.0,0.0,place_inquiry
6205,مواعيد الدكتور محمود يوسف الاسكندريه,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6206,مواعيد دكتور محمود يوسف اندلسية اسكندرية,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6207,القاهره اعرف عنوان الدكتور,obj,0,0.0,0.0,0.0,place_inquiry
6208,عنوان بالتفصيل الاسكندرية,obj,0,0.0,0.0,0.0,place_inquiry
6209,بنتي عندها التهاب مزمن الغشاء السينوفي الركبة اليسري وتم عمل منظارين الركبه واستئصال جزء وتحليله والحمد لله طلع حميد ولكنها لسه بتورم اعمل افيدني,obj,0,Medical_conslut,0.0,0.0,0.0
6210,عندي اصابة زفصل الكتف وعملت شريحة ومسامير شهر والي الان ما عارفة ارفع ايدي اسرح شعري وهي اليمين تفسير عندك,obj,0,Medical_conslut,0.0,0.0,0.0
6211,وعرق النسا الاقي علاج,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6212,عوزه مخ واعصاب تنميل الراس والجسم كلوله وعرق شديد اعمل فدني يبارك فيك,obj,0,Medical_conslut,0.0,0.0,0.0
6213,ورحمت وبركاته عندي مشكله ركبي شيخوخه مبكره والادويه نتيجه والمفروض عمليه ودلوقتي اعمل,obj,0,Medical_conslut,0.0,0.0,0.0
6214,عندي الام مفاصل الركبة والكتف اصابات مسبقة لا اعلم ربما لوجود سكر فضلا عنوان مستشفي بالقاهرة ومواعيد الدكتور,obj,0,Medical_conslut,0.0,0.0,place_inquiry
6215,وكيف العلاج وم هوه تعبان اوي ارجوكم دكتور,obj,0,Medical_conslut,0.0,0.0,0.0
6216,حضرتك عملت تغير مفصل الركبه اليمين ولحد الوقت الم فظيع وبتورم وبمشي اعروج واخذت علاجات ومسكنات,obj,0,Medical_conslut,0.0,0.0,0.0
6217,عندي نفس المشكله دراعي الشمال نفس حضرتك بتشرحوا بظبط بقالي شهور نفس الوجع وشكرا جزيلا لحضرتك,obj,0,Medical_conslut,0.0,0.0,0.0
6218,ابني قطع غضروف الركبة وعاوز عمليه مناظر حضرتك بتعملها وبكام,obj,0,Medical_conslut,0.0,0.0,0.0
6219,دكتور صحيت النوم وفي الم شديد الكتف اليمن ضربت قلبي كتف ساعة ونص تقريبا,obj,0,Medical_conslut,0.0,0.0,0.0
6220,ورحمه وبركاتة لوسمحت دكتور صحيت صباحا وفي الم شديد فوق الكعب بنصف المشطالقدم كله وما عارفه ادوس رجلي ورم والم جنب العظمه فوق الكعب دلوقتي اخدت مسكن ومضاد للالتهابت وبقي الالم خفيف مسكن بروفين سؤالي تري التهاب واللا محصليش تصادم باي ري تقولي اعمل اناخافه مفعول المسكن يخلص ويرجع الالم وشكرا لحضرتك,obj,0,Medical_conslut,0.0,0.0,0.0
6221,عوزه مخ واعصاب تنميل الراس والجسم كله,obj,0,Medical_conslut,0.0,0.0,0.0
6222,دكتور لوسمهت عندي مفصل الفك العلوي اللوزن طقطقه جمده دهلمن ارجو الاجابه,obj,0,Medical_conslut,0.0,0.0,0.0
6223,اعرف مواعيد بالنسبة لسكندرية,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6224,عندي تهتك غضروف الركبة وعاوز عمليه مناظر حضرتك بتعملها وبكام,obj,0,Medical_conslut,0.0,0.0,0.0
6225,عروض النبضات,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6226,العروض,obj,0,0.0,service_support,0.0,0.0
6227,ليكم تعامل شركه اكسا,obj,0,0.0,service_support,0.0,0.0
6228,وتنميل الاطراف تصلب شراين,obj,0,0.0032679738562091504,0.0,0.0,0.0
6229,تنميل الاطراف سببة انسداد الشراين كام تكلفت العملية القسطرة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6230,ما علاج تنميل الاطراف وما سببه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6231,مريض الجلطه الدماغيه اثرت حركة القدم وتنميلها تبع تخصص اوعيه والا مخ واعصاب,obj,0,Medical_conslut,service_support,0.0,0.0
6232,اعرف اسامي دكاترة الصدريه,obj,0,0.0,0.0,0.0,0.0
6233,ماهي الاعراض تكرمت,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
6234,دكتور عايزه اعمل ازاله الجير بالجهاز واعمل اشعه درس محشي,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6235,ضر دكتور خلعت ضرس معملتش زرع مكانه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6236,علاج بديل لتسوس ضرس العقل الخلع,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6237,دكتور سبب الخط الابيض عرض الفم الداخل وبيزيد وجع الاسنان,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6238,دكتور عندي وسناني بتتلخلخ شويه تقع تثبت الاسنان,obj,0,Medical_conslut,0.0,0.0,0.0
6239,بكام ازالة شعر الوجه والهالات السوده,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,0.0
6240,حقيقي المكان اعلي مستوه الادكتر معملا محترم عميل اربع سنوات عايز اعرف جلسه واحد تجعيد كام علشان خارج التعقد جروب ميد وشكر ارجو الرد ضروري,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.013513513513513514
6241,متاح ديرما بن العيادات لا,obj,0,0.0,service_support,0.0,0.0
6242,بكام الفراكشنال وهل يستخدم لتضيق المسام وازالة التجاعيد,obj,0,0.0032258064516129032,0.0,PriceBooking_inquiry,0.0
6243,مفيش الم تسوس بيكون وصل للعصب ميكونش الم والتسوس واصل للعصب,obj,0,0.003215434083601286,0.0,0.0,0.0
6244,تجميل الاسنان,obj,0,0.003289473684210526,0.0,0.0,0.0
6245,دكتور عاوزه اعمل ابتسامه هليود,obj,0,0.003257328990228013,0.0,0.0,0.0
6246,تابع الجمارك,obj,0,0.0,service_support,0.0,0.0
6247,تحليل غازات الدم,obj,0,Medical_conslut,0.0,0.0,0.0
6248,اختبار نوم سعره كام,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6249,علاج الاورام الرئة,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
6250,افضل دكاتره الصدر مين بفرع سموحه اسكندريه برجاء الرد,obj,0,Medical_conslut,0.0,0.0,place_inquiry
6251,تفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6252,الاسعار,obj,0,0.0,0.0,0.0,0.0
6253,تفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6254,التفاصيل والاسعار فرع الاسكندرية,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6255,الاسعار,obj,0,0.0,0.0,0.0,0.0
6256,طب والضغط الواطي,obj,0,0.003278688524590164,0.0,0.0,0.0
6257,بسال مصل الانفلونزا متوفر لا,obj,0,0.0,service_support,0.0,0.0
6258,مصل الانفلونزا موجود عندكم فرع المعادي,obj,0,0.0,service_support,0.0,place_inquiry
6259,عنوان مستشفي ويا تري فرع اكتوبر,obj,0,0.003246753246753247,0.0,0.0,place_inquiry
6260,شكرا وخصوصا الابتعاد الضغط العصبي والنرفزه سهلله,obj,0,Medical_conslut,0.0,0.0,0.0
6261,عاوزاعرف عنوا ن وتلفون المعادي شكرا,obj,0,0.0,0.0,0.0,place_inquiry
6262,وعملت قسطره وركبت دعمه دوايه الشريان التاجي,obj,0,Medical_conslut,0.0,0.0,0.0
6263,عندي جلطه,obj,0,0.003289473684210526,0.0,0.0,0.0
6264,تضخم القدم لكبير السن ومنتظم دواء اللازيكس الورم ما بيخف مريض سكر وعايزين حل قاطع,obj,0,Medical_conslut,0.0,0.0,0.0
6265,القدم السكري والجروح ما بتلم الحل دكتور,obj,0,Medical_conslut,0.0,0.0,0.0
6266,جلطات الارجل والرءة يوجد علاج,obj,0,0.003257328990228013,0.0,PriceBooking_inquiry,0.0
6267,تضخم القدم لكبار السن حله,obj,0,Medical_conslut,0.0,0.0,0.0
6268,اذنك تفيدني,obj,0,0.0,0.0,0.0,0.0
6269,الحقن الموضعيه كارتيزون لاتهابات الاوتار الكتف ليهها اضرار جانبيه خطيرة,obj,0,0.003205128205128205,0.0,0.0,0.0
6270,سعر عملية قسطرة الشراين الطرفية,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6271,البلافكس لمدة الدعامات,obj,0,0.0,0.0,0.0,0.0
6272,عندي شراين مسدودين ينفع دعمات جراحه,obj,0,Medical_conslut,0.0,0.0,0.0
6273,دواء البلافكس نخدو طول العمر نخدو تركيب الدعامات,obj,0,Medical_conslut,0.0,0.0,0.0
6274,دكتور ركبت تلات دعامات والي الان عندي الم صداري وزراعي الشمال العمل,obj,0,Medical_conslut,0.0,0.0,0.0
6275,عيادة حضرتك فين دكتور مواعيد ويا رقم الموبايل,obj,0,0.0,service_support,PriceBooking_inquiry,place_inquiry
6276,لديكم بيدج لعرض الوظائف بمستشفي,obj,0,0.0,service_support,0.0,0.0
6277,مصل الانفلونزا موجود,obj,0,0.0,0.0,0.0,0.0
6278,ابني خد المصل مستشفي سعرة القسم المتواجد فية المصل,obj,0,Medical_conslut,0.0,0.0,0.0
6279,المصل متوفر لسه,obj,0,0.003278688524590164,service_support,0.0,0.0
6280,سعر المصل واقرب مكان للهرم,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6281,اعرف ثمن المصل ولد سنسن ولد سنين,obj,0,0.0,0.0,0.0,0.0
6282,التطعيم موجود عندكم,obj,0,0.0,service_support,0.0,0.0
6283,المصل ينفع لطفله سعره فضلك,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6284,سعر المصل كام فرع اسكندريه وممكن يتاخد لابني عنده سنتين شهور,obj,0,0.003194888178913738,0.0,PriceBooking_inquiry,place_inquiry
6285,اياد سؤال اجابته بالنسبه بخصوص تمزق اربطه كعب الارجل,obj,0,0.003215434083601286,0.0,0.0,0.0
6286,لينك حجز ادوار العيادات الخارجية للباطنة دكتور زيتون,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6287,عظام,obj,0,Medical_conslut,0.0,0.0,0.0
6288,عاوزه اسم لاستشاري صدر احجز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
6289,عمليات الجيوب الانفيه,obj,0,0.003278688524590164,0.0,0.0,0.0
6290,مواعيد دكتور اسامة محمود الاسكندرية الفرع بيكون متواجد,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6291,اين مكان مستشفي,obj,0,0.003278688524590164,0.0,0.0,place_inquiry
6292,عندكم عيادات تحميل للوجه نفخ الشفايف وحقن الفيلر والبوتوكس,obj,0,0.0,service_support,0.0,0.0
6293,بحاول الاتصال باندلسية المعادي التليفون متعذر اعرف السبب,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
6294,الدكتور موجوده اسكندريه القاهرة,obj,0,0.0,service_support,0.0,place_inquiry
6295,العملية تكلف اد,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
6296,دائما عندي شرخ علاجو,obj,0,Medical_conslut,0.0,0.0,0.0
6297,مكانها فين,obj,0,0.0,0.0,0.0,place_inquiry
6298,اعرف فترة علاج الجرثومة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
6299,عايزة اعرف عملية الغدة العرقية بالمنظار بتتعمل مستشفي والا,obj,0,Medical_conslut,0.0,0.0,0.0
