tweet,class
' اسكندرية و البحر و الدفي و كفا ..! ',pos
"' ""المشغول بك سيصنع وقتاً من أجلك♥ والمشغول عنك سيستغل أي حدث لينصرف عنك !\"""" '",neu
"' """"""حَدثت الله عنك كثيراُ ،،"""""""" '",pos
' ♥ ليله شتاء بجانبك :)   هذا ما أحلم بيه الان :) ♥  #D ♥ ',pos
' اختبار طبي لعبد الفضيل غداً لتحديد موقفه من المشاركة امام الجونة السبت المقبل . ',neu
' انا لو مكان الدنيا أتقرف فشخ أحط على أحمد شيبه ',neg
' @Miiilav @NF62 القرأنيه واضحه وخاصه في قوله وهو على جمعهم اذا شاء قدير اي وجود حياه اخرى ',neu
' الي عايش بوجهين ديرله بلوك مرتين ',neg
' الإهتمام حلو والله حتى لو بسيط أوى .. ',pos
' @nirmeen_3li اووووووووف بقا .. وانتى حلوة فشخ ',pos
' اهم حاجة تكون الانسان اللى بتحبه محافظ عليه ',pos
' #اتفرج  بالفيديو.. #مصطفى_كامل يهين تسلم الأيادي في رأس السنة  شاهد الفيديو عبر الرابط.. http://t.co/nvktcfRyg0 http://t.co/lPDPoTHEJ8 ',neu
' @sl_889 @ToOoTaZ يا حبيبتى يا توتا طيب عاوزه حاجه بقى انا عندى مشوار هههه  شيرين يحيى  #ShereenYehia ',neu
' #تأمل هذا المشهد بسم الله الرحمن الرحيم  وأشرقت الأرض بنور ربها ووضع الكتاب وجيء بالنبيين والشهداء وقضي بينهم بالحق وهم لا يظلمون الزمر:69 ',neu
"' ""#اتفرج  بالصور.. اللبنانية #يارا تظهر بفستان \""""غريب\"""" في حفل #الكريسماس  شاهد الصور عبر الرابط.. http://t.co/UQJiWlpJLB http://t.co/vOasTVG4j8 '",neu
' اللهُم اني بحاجة لِحياه تخلو من غضبك ملِيئه برضاك ورحمتك ربي إن كان هُناك ذنب يحول بيني وبين رضاك فاغفره لي يا ارحم الراحمِين. ',pos
' كان نفسي اول حاجه اشوفها في 2015 هي انت :-) ',pos
' @_MaiiAhmed بتبقي بنت كلب ✋ ',neg
' @sokkarnabat90 لالالا مين قالك كده ؟ دا احلى صباح :) ',pos
"' ""\""""عاوزين نعيش فى أمان\""""  جمله قالها جبان و أستخدمها ألجبناء !! '",neg
' الجو بررررد يا جماعة مين سقعان http://t.co/1cKX4WoQKy ',neu
"' """"""عنية و بصتوا ليها ، تكفى ♥ http://t.co/fKKB2Z0a5Z"""""""" '",pos
' على اخر الزمن مراقب عرص بيقولى مجبتش معاك مسطرة ليه !! انا بطلت اشيل شنط من 2 اعدادى !! ',neg
' تلج السنين ',neu
"' """"""و قلت أنا عاشق، ساقوني كتير المر."""""""" '",neg
' #عن حد مهم فى حياتك مش عارفه احنا اصحاب ولا حبايب ولا بنلعب باليه مائي . بس هو حد مهم ♡♡♡  #مقصوووودة_بقي ',pos
' ﻻ تنسون صلاة الفجر ..  تصبحون على خير :) جمعة مباركة ♡ ',pos
' @retag_tuba @ExtraTurki ريتاج وحشتنى يا قمر انا زنيب يلدريم علشان عيونك حلوة حياتى ذاد حلاوة فيهم ',pos
"' """"""إضحك، الدنيا فانية."""""""" '",pos
"' """"""البياض لايعني الجمال ، و السواد لا يعني القباحة ، فالكفن أبيض ومخيف ! والكعبة سوداء وجميلة ! والإنسان بأخلاقه ليس بمظهره ✋"""""""" '",neu
' «رب اغفر لي خطيئتي يوم الدين» [رواه مسلم]. ',pos
"' """"""انقذت هرة عائلة في النمسا احترق منزلها فجرا اذ ايقظتهم من النوم ما اتاح لهم الفرار من ألسنة النيران، بحسب ما اعلنت الشرطة الاربعاء"""""""" '",neu
' Twitter هما 5 accounts و الباقي في الزبالة. ',neg
' أحقر أسلوب هو تلقيح الكلام ده &gt;_&lt; وبيثبت إن صاحبه شخصية ضعيفة وجبانة ميقدرش يقول اللي جواه direct لازم يحور ويلقح :/ ',neg
' لتورايد الموارد البشريه لدولة الخليج من الجسنين ذو تعليم عالى شركة الزاويدى لسياحه ',neu
' @Anwer204Com بكل خير اتمناه لكم مع أحلى صباح الورد http://t.co/MC5f2T6So6 ',pos
' صباح الورد الجوري http://t.co/PIhnLgpabL ',pos
' سَيأخُذ ٱلجَميعُ نَصِيبهُ م هَذه الدّنٌيا : سَعآدَة أوْ حُزنٌ لَنْ يَـفُوتك شَيء كتَبَهُ الله لك أو عَليْك فَارضى بآلقَدَر .وقُل الحَمد ُلله ',neu
' روح يا شيخ ربنا يخرب بيت امك  هوه الاخوان على دين جديد غير الاسلام ملعون ابوهم http://t.co/n8Dw6d7lUQ ',neg
' الحمد لله الذي احيانا بعدما اماتنا و اليه النشور ... اصبحنا و اصبح الملك لله ',pos
' @crespozamalek07 كل سنة وانت طيب يا حنين :) ',pos
' @H4h9 زاد الله من امثالك ',pos
"' ""نمرة - \""""مع السلامة\"""" من ألبوم #اسمعني | Hamza Namira _ Ma\""""assalama من خلال Awakening Records #np on # على SoundCloud https://t.co/gP8MnhYI5N '",neu
' معقولة خلاص ؟ عشنلنا يومين و السلام ! ',neg
' اللهم اجعلنا نتقبل الخوازيق من اعدائنا و انصرنا على بعضنا ',neg
' كليب أدب الكلام - فارس القبي (إيقاع) #كناري. http://t.co/nFEVrQnkBB ',neu
' البنت دى و أمثالها لازم يغنوا و يملوا الكون بغناهم نغسي نعلى بقى و مصر ترجع زى زمان كلها فن و رقى.. ',pos
' @hayoonia1 @zahraa1991zoz نفسى يبطلوا بقى انا تعبت من النكد ',neg
' اه يا صوابعى ',neg
"' """"""اللهم صلِّ على سيدنا مُحمّد نبي الهدى والرحمة، لا يقطع من وصله، ولا يرد أحدًا سأله، والرحمة تسكن قلبه ... اللهم إرزقنا شفاعتة يا رب"""""""" '",pos
' هتفضل مشاكلي بيني و بين نفسي لحد ما اموت و هيفضل زعلي ليه لوحدي بردوا عشان محدش ناقص بس الواحد خايف قوة احتماله تخلص ',neg
' #تفاصيل  افضل شاعر ايمن بهجت قمر  افضل فنان رنا سماحة  افضل عمل غنائى غلطت من الأول  نجم تفاصيل رنا سماحة http://t.co/BAFtoWzvqQ ',neu
"' ""\""""الَّذِينَ آمَنُوا وَتَطْمَئِنُّ قُلُوبُهُمْ بِذِكْرِ اللًّهِ الا بِذِكْرِ اللَّهِ تَطْمَئِنُّ الْقُلُوبُ\"""" http://t.co/KBwRLg8vQZ '",neu
' بسم الله الذى لا يضرُ مع اسمهِ شئٌ في الارضِ ولا في السماء وهو السميع العليم ',neu
' @NourDouma نانسي عجرم.. معظم بطاقات حفلها الكبير بمهرجان دبي للتسوق نفذت وعشاقها بإنتظارها على نار!  http://t.co/6Vi3S4iF0D ',neu
' الحب لما يتحاول لحب فطره زى متكون بتحب اهلك و مهما عملوا بتسامح عشان الناس دى من لحمك و دمك مفيش بعده حب يقارن او يتزايد عليه :) ',neu
' @xfJgMiPVKnf8y0p الله يسعد ك تعالي خاص ',pos
' @hodaelmasry25 ربنا يقدرني ع رسم الفرحه ف وشوش الناس :D ',pos
' يا حلو صبح نهارنا فل ',pos
' @ArabsGotTalent روعة ',pos
' #LaithAbuJoda صور لليث لما كان في مصر ..  ليث أبو جودة http://t.co/awALwZCYYO ',neu
' @libyanwoman1 كل التحيه والتقدير لمن يصنعون الحياة ',pos
' التلوين اكتر حاجه الاطفال بيحبوها #عيش_حلمك_عيش_سنك #الكرامه_الزقازيق http://t.co/C2Yy4DyHtG ',pos
' @al_arsenal ميلانو وليس ميلان ^^ ',neu
' انا عايز احكى قصة بس محتاج حد يكتبها معايا ... حد راشق ؟ ',neu
' وَلَوْ كُنْتَ فَظًّا غَلِيظَ الْقَلْبِ لانْفَضُّوا مِنْ حَوْلِكَ ',neu
' الواحد بقي مبضون من الناس اللي حوله من كل حاجة ',neg
' النهارده ذكرى سقوط الاندلس ماتت قلوب الناس ماتت فينا النخوه بلاش ننسى فى يوم ان العرب ولاد وسخااااا ',neg
"' """"""ﺍﻷ‌ﺷﻴﺎﺀ ﺍﻟﻤُﺴﺘﻮﺩﻋﺔ ﻟﺮﺏّ #ﺍﻟﺴﻤﺎﺀ ، ﻻ‌ ﺗُﺒﺘَﺮ ﺃﺑﺪﺍً :” ﺳﺘﻬﻄُﻞ ﻋﻠﻴﻚ #ﻏﻴﺜﺎً ﻣﺮﻭﻳّﺎً (“: ﻣﺎﺩﺍﻡ ﻟﻬﺎ ﺭﺏٌ #ﻛﺮﻳﻢ .. #ﻗﺮﻳﺐٌ .. #ﻣُﺠﻴﺐ .."""""""" '",neu
' اوقات بيعدي في يومك لحظات تبه نفسك تعملها pause وتعدها كل شويه ',neu
' مهما تباعدنا ترى (الود) موجود ماينزعه من خافقي اي طاري في عيني اليمنى لك الشوق ممدود وفي عيني اليسرى وجود اجتباري ',pos
' ابن النادي  خبرة .. شخصية ..محبوب.. قادر علي التعامل مع النجوم .. قادر علي صنع الاستقرار مع اسماعيل يوسف لية ميجيش  حسن شحاتة #باصي_لعفيفي ',pos
"' """"""\""""@hakaamey: اللهم إنّا نسألك موجبات رحمتك ، وعزائم مغفرتك والسلامة من كل إثم ، والغنيمة من كل بر ، والفوز بالجنة والنجاة من النار"""""""" '",neu
' @otnastyle  نرتضى منصور انسان غير مسئول بالمره مش هتلاقى نادى فى العالم رئيسه يطلع يتكلم كل شوية عن الفرقع بتاعته  مهما حصل ',neg
' @S_Elhussieny بابا بلغيه سلامي وتحياتي دي صوره تمكين للشباب ودلعهم اخر حاجه ..ربنا يخليكم للبعض سمر :)) ',pos
' @mohammed_attya آمييييييين يا رب وعليك كمان وتتوفق دايما :)))))) متشكرة قووووووي ',pos
' واول ما الايام تغدر بيك كل الناس تسيبك ',neg
' انا باقيت الشخص اللي من سنة كنت بخاف اتعامل معاه. ',neg
' فلسطين ادينالهم مساعدات ضربونا المغرب اهانهم و اعتذرنا ..المغرب اهانتنا ومحدش سامع..انها السياسه الجديده خليك كبير و سامح الصغير..غلطة ',neg
' فخامة الليدرز واااو ♥ http://t.co/ZoUJq4bRSs ',pos
"' ""*...أريدك ملهمي ومُلتهمي.... رجُلاً حيناً...وحيناً قلمي...\"""" #عليك_اللهفة #أحلام_مستغانمي '",neu
' هل تعلم ان كلمة نفسي اشوفك .. لها تأثير سحري لا يقاوم ! XD ',pos
' وخلتيني اقول خلاص مفيش امل ',neg
' اللهم آمين ..  وأسعد الله مسائكم بكل خير ... @ Cairo http://t.co/L2kGwd6HjA ',pos
' الإشتياقُ صهيل أحصنة برية لا يفرق بين القاتل و القتيل  وداد نبي /ظهيرة حب ظهيرة حرب ',neu
' @VodafoneEgypt عملت كده من أسبوعين والإعلانات رجعت تاني ... واضح إنكم بتتعاملوا معانا كإن مفيش غيركم مع إن خدماتكم بقت رديئة ',neg
"' """"""البنات كائنات خطيرة فشخ يا جماعة، ممكن تحطك في خانة الفريندزون وخانة البرازر زون، وخانة الكوبري زون عشان توصل لحاجة تانية ودي خانة وسخة فشخ."""""""" '",neg
"' """"""ﻭﻓﻲ ﺃﻭﻝ ﺟُﻤﻌﺔ ﻣﻦ ﻋﺎﻡ 2015 ، ﺍﻟﻠﻬُﻢ ﺇﺟﻌﻠﻨﺎ ﻣﻤﻦ ﻋﻔﻮﺕ ﻋﻨﻬﻢ ، ﻭﺭﺿﻴﺖ ﻋﻨﻬﻢ، ﻭﻏﻔﺮﺕ ﻟﻬﻢ .. جمعة مباركة على جميع يا رب .."""""""" '",pos
' كان لملوم .. وبقي معفن .. جالنا نضف .. ومثِل منتخب بلده .. بس اتاريه بيحب الوساخه :) ',neg
' @ShereenYehia10 وحشتينااااااااااااااااااااااااااااا يا شيروووو وما شاء الله كنتي منورة امبارح سلطاااااااااااااااااااااانة #ShereenYehia ',pos
' يارب متحوجنيش لحد غيرك . ',pos
' #المصري_اليوم | مفتي #السعودية: الاحتفال بالمولد النبوي بدعة.. و #داعش  و #القاعدة  فرق ضالة http://t.co/x5uTGk0j7A http://t.co/iOx1tOqlHD ',neu
' @ToOoTaZ مساء الفل يا توتا وانتي طيبة حبيبتي #ShereenYehia شيرين يحيى ',pos
"' """"""الرجالة بقت مايعة، و البنات بقت مسترجلة."""""""" '",neg
' @yamoumayyaz انا مش بكرههم كراهية بمعني الكره لانه ما في بينا شي شخصي بس بكره كل وحدة بتعتمد على جسمها وبتقول انا مغنية وفهمك كفاية ',neg
